employee_id,department,job_level,location,gender,ethnicity,hire_date,tenure_months,performance_score,engagement_score,absence_days_ytd,left_company,exit_reason,exit_date,dq_missing_exit_date,tenure_band,salary_proxy,replacement_cost_est,flight_risk_score,high_risk_employee,hire_year
EMP01550,Customer Success,Analyst,Lagos,Female,Black / African / Caribbean,2023-07-01,18.0,1.7,3.3,13.0,0,,,0,13-24m,38000,22800.0,2.34,1,2023.0
EMP01314,Marketing,Analyst,London,Non-binary / prefer not to say,Black / African / Caribbean,2023-03-01,22.0,3.4,1.7,19.0,0,,,0,13-24m,38000,22800.0,2.62,1,2023.0
EMP01860,Technology,Senior Analyst,Amsterdam,Female,Black / African / Caribbean,2023-06-01,19.0,3.0,3.2,7.0,0,,,0,13-24m,52000,31200.0,1.88,0,2023.0
EMP01332,Customer Success,Manager,Manchester,Male,White,2023-03-01,22.0,3.7,3.3,7.0,1,Relocation,2023-12-19,0,13-24m,68000,40800.0,1.54,0,2023.0
EMP01037,Sales & Commercial,Senior Manager,London,Female,White,2019-08-28,64.0,3.8,1.8,9.0,1,Management,2020-08-07,0,60m+,88000,52800.0,2.4,1,2019.0
EMP02036,Finance,Manager,London,Non-binary / prefer not to say,Black / African / Caribbean,2022-01-29,35.0,3.4,3.7,5.0,1,Career growth,2022-09-15,0,25-36m,68000,40800.0,1.42,0,2022.0
EMP02131,Customer Success,Analyst,London,Male,White,2024-05-01,8.0,2.6,2.7,0.0,1,Better opportunity,2024-08-26,0,7-12m,38000,22800.0,2.34,1,2024.0
EMP02110,Technology,Senior Analyst,London,Female,White,2024-03-01,10.0,3.0,3.6,13.0,0,,,0,7-12m,52000,31200.0,1.64,0,2024.0
EMP01959,Technology,Senior Analyst,Amsterdam,Female,White,2023-03-01,22.0,4.0,2.3,16.0,0,,,0,13-24m,52000,31200.0,2.02,1,2023.0
EMP01757,Finance,Manager,Lagos,Male,White,2022-08-30,28.0,2.3,4.1,7.0,0,,,0,25-36m,68000,40800.0,1.62,0,2022.0
EMP01578,Legal & Compliance,Senior Analyst,London,Female,White,2023-12-31,12.0,4.3,2.9,1.0,0,,,0,7-12m,52000,31200.0,1.54,0,2023.0
EMP01996,Technology,Senior Analyst,Lagos,Female,Asian / Asian British,2023-06-01,19.0,2.5,3.5,9.0,0,,,0,13-24m,52000,31200.0,1.9,0,2023.0
EMP01434,Technology,Manager,London,Non-binary / prefer not to say,White,2021-03-30,45.0,4.8,4.2,3.0,0,,,0,37-60m,68000,40800.0,0.56,0,2021.0
EMP01164,Operations,Manager,London,Male,Asian / Asian British,2022-01-29,35.0,4.0,3.4,11.0,0,,,0,25-36m,68000,40800.0,1.36,0,2022.0
EMP01264,Operations,Manager,Dublin,Male,White,2022-01-29,35.0,3.4,4.2,14.0,0,,,0,25-36m,68000,40800.0,1.12,0,2022.0
EMP01232,Operations,Senior Analyst,Dublin,Female,White,2022-11-30,25.0,2.2,2.3,0.0,1,Compensation,2024-01-31,0,25-36m,52000,31200.0,2.74,1,2022.0
EMP01303,Operations,Analyst,London,Female,White,2023-06-01,19.0,2.9,2.6,7.0,0,,,0,13-24m,38000,22800.0,2.28,1,2023.0
EMP01176,Technology,Senior Manager,Manchester,Female,White,2021-06-29,42.0,3.0,3.6,2.0,0,,,0,37-60m,88000,52800.0,1.64,0,2021.0
EMP01760,Customer Success,Manager,London,Male,Black / African / Caribbean,2021-02-27,46.0,3.0,4.1,18.0,0,,,0,37-60m,68000,40800.0,1.34,0,2021.0
EMP01150,Sales & Commercial,Analyst,London,Female,Asian / Asian British,2022-11-30,25.0,3.3,3.7,6.0,0,,,0,25-36m,38000,22800.0,1.46,0,2022.0
EMP02172,Marketing,Senior Manager,Manchester,Male,White,2019-08-28,64.0,3.4,3.4,7.0,0,,,0,60m+,88000,52800.0,1.6,0,2019.0
EMP01072,Technology,Senior Manager,Lagos,Male,White,2021-02-27,46.0,3.2,4.8,4.0,0,,,0,37-60m,88000,52800.0,0.84,0,2021.0
EMP01169,Technology,Analyst,Amsterdam,Male,Other / prefer not to say,2024-05-01,8.0,2.7,5.0,10.0,0,,,0,7-12m,38000,22800.0,0.92,0,2024.0
EMP01456,Operations,Director,Manchester,Not disclosed,White,2018-10-27,74.0,2.7,4.0,1.0,0,,,0,60m+,118000,70800.0,1.52,0,2018.0
EMP01090,Operations,Analyst,London,Male,Black / African / Caribbean,2024-03-01,10.0,3.4,3.6,0.0,0,,,0,7-12m,38000,22800.0,1.48,0,2024.0
EMP01118,Technology,Manager,Manchester,Male,White,2021-08-29,40.0,2.9,3.8,7.5,1,Management,,1,37-60m,68000,40800.0,1.56,0,2021.0
EMP01966,Sales & Commercial,Director,Manchester,Female,Asian / Asian British,2019-08-28,64.0,2.9,2.7,7.0,1,Better opportunity,2020-02-22,0,60m+,118000,70800.0,2.22,1,2019.0
EMP01322,Customer Success,Director,Dublin,Male,Mixed / Multiple ethnic groups,2019-03-29,69.0,3.9,5.0,3.0,0,,,0,60m+,118000,70800.0,0.44,0,2019.0
EMP01933,Marketing,Senior Analyst,London,Male,Black / African / Caribbean,2023-08-01,17.0,3.3,2.6,8.0,1,Compensation,2024-06-06,0,13-24m,52000,31200.0,2.12,1,2023.0
EMP01460,Technology,Senior Analyst,London,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2023-04-01,21.0,3.3,2.7,7.0,1,Career growth,2024-03-02,0,13-24m,52000,31200.0,2.06,1,2023.0
EMP02195,Technology,Senior Manager,Manchester,Male,White,2019-12-28,60.0,3.6,3.9,5.0,0,,,0,37-60m,88000,52800.0,1.22,0,2019.0
EMP01800,Legal & Compliance,Analyst,London,Male,Black / African / Caribbean,2024-08-31,4.0,2.5,2.7,17.0,1,Career growth,2024-11-20,0,0-6m,38000,22800.0,2.38,1,2024.0
EMP01879,Technology,Director,London,Female,Black / African / Caribbean,2018-06-27,78.0,4.0,3.3,8.0,0,,,0,60m+,118000,70800.0,1.42,0,2018.0
EMP01242,Marketing,Analyst,London,Male,Black / African / Caribbean,2024-12-01,1.0,2.2,2.3,8.0,1,Work-life balance,2025-01-31,0,0-6m,38000,22800.0,2.74,1,2024.0
EMP01847,Technology,Analyst,Manchester,Male,White,2024-12-01,1.0,3.7,2.4,3.0,1,Better opportunity,2025-01-30,0,0-6m,38000,22800.0,2.08,1,2024.0
EMP01271,Customer Success,Senior Analyst,Manchester,Male,White,2024-08-31,4.0,4.9,2.1,20.0,0,,,0,0-6m,52000,31200.0,1.78,0,2024.0
EMP01112,Technology,Senior Manager,Amsterdam,Female,White,2020-08-28,52.0,3.4,2.3,7.5,0,,,0,37-60m,88000,52800.0,2.26,1,2020.0
EMP01596,Operations,Analyst,Amsterdam,Male,White,2023-10-31,14.0,3.1,3.5,4.0,0,,,0,13-24m,38000,22800.0,1.66,0,2023.0
EMP01517,Sales & Commercial,Analyst,Dublin,Female,Not disclosed,2023-05-01,20.0,1.5,1.7,9.0,1,Compensation,2024-05-17,0,13-24m,38000,22800.0,3.38,1,2023.0
EMP01227,Marketing,Analyst,London,Male,White,2024-01-31,11.0,3.2,2.8,8.0,0,,,0,7-12m,38000,22800.0,2.04,1,2024.0
EMP01497,Operations,Analyst,Manchester,Male,White,2023-07-01,18.0,4.0,2.9,13.0,0,,,0,13-24m,38000,22800.0,1.66,0,2023.0
EMP01499,Marketing,Director,London,Male,Not disclosed,2017-06-26,90.0,3.3,4.5,11.0,0,,,0,60m+,118000,70800.0,0.98,0,2017.0
EMP02034,Technology,Senior Manager,London,Female,White,2020-10-28,50.0,3.3,2.8,1.0,1,Better opportunity,2024-01-26,0,37-60m,88000,52800.0,2.0,0,2020.0
EMP01196,Sales & Commercial,Senior Manager,Dublin,Female,Mixed / Multiple ethnic groups,2020-04-28,56.0,4.6,3.6,9.0,0,,,0,37-60m,88000,52800.0,1.0,0,2020.0
EMP01337,People & Culture,Analyst,Lagos,Male,Black / African / Caribbean,2024-01-31,11.0,3.8,2.7,7.0,0,,,0,7-12m,38000,22800.0,1.86,0,2024.0
EMP01775,Customer Success,Analyst,London,Female,Black / African / Caribbean,,,2.8,4.4,10.0,0,,,0,nan,38000,22800.0,1.24,0,
EMP01865,Operations,Analyst,Dublin,Female,Not disclosed,2023-08-31,16.0,4.2,3.1,12.0,0,,,0,13-24m,38000,22800.0,1.46,0,2023.0
EMP01719,Technology,Senior Analyst,London,Male,White,2023-08-01,17.0,3.5,2.8,0.0,0,,,0,13-24m,52000,31200.0,1.92,0,2023.0
EMP01138,Customer Success,Manager,London,Female,White,2022-06-30,30.0,3.2,4.2,8.0,0,,,0,25-36m,68000,40800.0,1.2,0,2022.0
EMP01813,Technology,Senior Manager,London,Female,Asian / Asian British,2020-10-28,50.0,2.9,2.6,4.0,1,Career growth,2021-11-15,0,37-60m,88000,52800.0,2.28,1,2020.0
EMP01529,Technology,Senior Manager,Dublin,Male,White,2019-06-28,66.0,3.3,3.0,10.0,0,,,0,60m+,88000,52800.0,1.88,0,2019.0
EMP01508,Customer Success,Analyst,London,Male,White,2023-05-01,20.0,3.5,4.2,7.0,1,Better opportunity,2024-02-01,0,13-24m,38000,22800.0,1.08,0,2023.0
EMP01727,Technology,Manager,Dublin,Male,Black / African / Caribbean,2022-11-30,25.0,3.4,5.0,4.0,0,,,0,25-36m,68000,40800.0,0.64,0,2022.0
EMP01394,Customer Success,Analyst,London,Male,Mixed / Multiple ethnic groups,2024-08-01,5.0,2.1,2.1,7.0,1,Compensation,2024-11-16,0,0-6m,38000,22800.0,2.9,1,2024.0
EMP01383,Finance,Manager,Lagos,Male,White,2022-02-28,34.0,4.3,4.7,7.0,0,,,0,25-36m,68000,40800.0,0.46,0,2022.0
EMP01222,Operations,Senior Analyst,Amsterdam,Male,White,2022-05-31,31.0,2.7,2.9,9.0,0,,,0,25-36m,52000,31200.0,2.18,1,2022.0
EMP01976,Sales & Commercial,Senior Manager,Dublin,Male,Not disclosed,2020-04-28,56.0,3.3,3.2,7.0,0,,,0,37-60m,88000,52800.0,1.76,0,2020.0
EMP01678,Sales & Commercial,Senior Analyst,London,Male,Black / African / Caribbean,2022-03-31,33.0,3.4,2.5,1.0,1,Career growth,2024-07-11,0,25-36m,52000,31200.0,2.14,1,2022.0
EMP01904,Operations,Manager,London,Male,White,2021-05-30,43.0,2.7,3.6,12.0,0,,,0,37-60m,68000,40800.0,1.76,0,2021.0
EMP01329,Operations,Senior Manager,London,Female,White,2020-10-28,50.0,4.6,3.3,15.0,0,,,0,37-60m,88000,52800.0,1.18,0,2020.0
EMP01013,Customer Success,Analyst,Manchester,Male,White,2022-08-30,28.0,3.4,1.7,5.0,1,Better opportunity,2022-11-23,0,25-36m,38000,22800.0,2.62,1,2022.0
EMP01889,Technology,Senior Manager,Amsterdam,Female,White,2020-10-28,50.0,5.0,3.1,16.0,1,Career growth,2022-02-07,0,37-60m,88000,52800.0,1.14,0,2020.0
EMP01084,Technology,Analyst,London,Male,White,2024-04-01,9.0,2.5,5.0,5.0,0,,,0,7-12m,38000,22800.0,1.0,0,2024.0
EMP01207,Technology,Senior Manager,London,Male,Asian / Asian British,2019-09-28,63.0,3.6,3.7,6.0,0,,,0,60m+,88000,52800.0,1.34,0,2019.0
EMP01104,Operations,Senior Analyst,Lagos,Female,White,2023-03-01,22.0,3.3,2.9,9.0,1,Better opportunity,2023-08-03,0,13-24m,52000,31200.0,1.94,0,2023.0
EMP01310,Sales & Commercial,Manager,London,Male,Other / prefer not to say,2023-06-01,19.0,2.8,5.0,7.0,0,,,0,13-24m,68000,40800.0,0.88,0,2023.0
EMP01755,Technology,Director,London,Female,Asian / Asian British,2018-11-27,73.0,3.3,3.6,17.0,0,,,0,60m+,118000,70800.0,1.52,0,2018.0
EMP02078,Finance,Senior Analyst,Manchester,Non-binary / prefer not to say,Black / African / Caribbean,2023-06-01,19.0,4.3,4.5,11.0,0,,,0,13-24m,52000,31200.0,0.58,0,2023.0
EMP01181,Sales & Commercial,Analyst,London,Male,Other / prefer not to say,2023-05-01,20.0,3.4,3.1,5.0,1,Better opportunity,2024-04-09,0,13-24m,38000,22800.0,1.78,0,2023.0
EMP01857,Technology,Senior Analyst,Dublin,Female,Black / African / Caribbean,2022-03-31,33.0,2.5,3.5,11.0,0,,,0,25-36m,52000,31200.0,1.9,0,2022.0
EMP02146,People & Culture,Manager,London,Male,White,2021-09-29,39.0,4.9,4.6,13.0,0,,,0,37-60m,68000,40800.0,0.28,0,2021.0
EMP01498,Technology,Analyst,London,Male,Black / African / Caribbean,2023-04-01,21.0,2.8,2.3,11.0,0,,,0,13-24m,38000,22800.0,2.5,1,2023.0
EMP01317,Operations,Manager,Manchester,Female,White,2021-01-28,47.0,2.3,3.5,14.0,0,,,0,37-60m,68000,40800.0,1.98,0,2021.0
EMP01142,Sales & Commercial,Senior Analyst,Dublin,Female,White,2022-12-30,24.0,3.6,5.0,5.0,0,,,0,13-24m,52000,31200.0,0.56,0,2022.0
EMP01973,Customer Success,Analyst,London,Male,White,2024-05-01,8.0,3.25,2.9,7.0,0,,,0,7-12m,38000,22800.0,1.96,0,2024.0
EMP01328,Finance,Senior Analyst,London,Female,White,2023-08-01,17.0,3.1,2.1,12.0,0,,,0,13-24m,52000,31200.0,2.5,1,2023.0
EMP01661,Sales & Commercial,Manager,London,Male,Asian / Asian British,2021-11-29,37.0,4.5,3.2,10.0,0,,,0,37-60m,68000,40800.0,1.28,0,2021.0
EMP01347,Finance,Senior Manager,Manchester,Female,Black / African / Caribbean,2020-03-29,57.0,2.8,2.2,10.0,0,,,0,37-60m,88000,52800.0,2.56,1,2020.0
EMP01211,Operations,Analyst,Amsterdam,Female,White,2023-12-31,12.0,3.1,2.5,3.0,0,,,0,7-12m,38000,22800.0,2.26,1,2023.0
EMP01568,Operations,Senior Analyst,Manchester,Male,White,2022-12-30,24.0,3.0,2.1,3.0,0,,,0,13-24m,52000,31200.0,2.54,1,2022.0
EMP01143,Operations,Senior Manager,Amsterdam,Female,Asian / Asian British,2021-01-28,47.0,4.8,5.0,11.0,0,,,0,37-60m,88000,52800.0,0.08,0,2021.0
EMP01515,Technology,Analyst,London,Female,White,2024-07-01,6.0,2.6,4.2,7.5,0,,,0,0-6m,38000,22800.0,1.44,0,2024.0
EMP01363,Operations,Manager,Manchester,Male,White,2022-02-28,34.0,2.7,2.4,7.0,1,Better opportunity,2024-09-20,0,25-36m,68000,40800.0,2.48,1,2022.0
EMP01005,Technology,Senior Analyst,Dublin,Male,Asian / Asian British,2023-10-31,14.0,4.2,3.8,9.0,0,,,0,13-24m,52000,31200.0,1.04,0,2023.0
EMP01045,Sales & Commercial,Manager,London,Female,White,2022-01-29,35.0,4.7,3.9,3.0,0,,,0,25-36m,68000,40800.0,0.78,0,2022.0
EMP01282,Sales & Commercial,Analyst,Amsterdam,Female,White,2024-04-01,9.0,2.2,3.3,12.0,0,,,0,7-12m,38000,22800.0,2.14,1,2024.0
EMP01203,Technology,Analyst,Dublin,Female,Asian / Asian British,2024-06-01,7.0,2.5,4.3,16.0,0,,,0,7-12m,38000,22800.0,1.42,0,2024.0
EMP02107,Sales & Commercial,Analyst,Lagos,Female,White,2024-12-01,1.0,1.5,3.6,5.0,1,Redundancy,2025-01-31,0,0-6m,38000,22800.0,2.24,1,2024.0
EMP01359,Legal & Compliance,Senior Manager,Dublin,Male,White,2022-01-29,35.0,3.4,2.6,15.0,0,,,0,25-36m,88000,52800.0,2.08,1,2022.0
EMP01564,Technology,Senior Analyst,Lagos,Male,Black / African / Caribbean,2023-05-01,20.0,3.6,3.2,9.0,0,,,0,13-24m,52000,31200.0,1.64,0,2023.0
EMP01770,Customer Success,Analyst,London,Male,Other / prefer not to say,2023-08-01,17.0,3.0,2.3,6.0,0,,,0,13-24m,38000,22800.0,2.42,1,2023.0
EMP01372,Technology,Analyst,London,Female,White,2023-12-31,12.0,3.9,3.3,7.0,1,Compensation,2024-09-10,0,7-12m,38000,22800.0,1.46,0,2023.0
EMP02005,Customer Success,Manager,Dublin,Female,White,2021-07-30,41.0,4.5,3.3,9.0,0,,,0,37-60m,68000,40800.0,1.22,0,2021.0
EMP02066,Customer Success,Manager,Dublin,Female,White,2022-03-31,33.0,3.1,2.8,1.0,1,Better opportunity,2024-06-15,0,25-36m,68000,40800.0,2.08,1,2022.0
EMP01989,Sales & Commercial,Manager,London,Female,Other / prefer not to say,2022-05-31,31.0,3.7,3.7,9.0,0,,,0,25-36m,68000,40800.0,1.3,0,2022.0
EMP01238,Technology,Manager,Dublin,Male,Other / prefer not to say,2020-10-28,50.0,3.8,4.5,1.0,0,,,0,37-60m,68000,40800.0,0.78,0,2020.0
EMP02168,Operations,Senior Analyst,Dublin,Male,Not disclosed,2022-04-30,32.0,2.3,4.2,11.0,0,,,0,25-36m,52000,31200.0,1.56,0,2022.0
EMP01684,Finance,Manager,Manchester,Male,Black / African / Caribbean,2021-06-29,42.0,3.5,3.5,2.0,0,,,0,37-60m,68000,40800.0,1.5,0,2021.0
EMP01274,Legal & Compliance,Senior Analyst,London,Not disclosed,White,2024-04-01,9.0,4.4,2.7,13.0,0,,,0,7-12m,52000,31200.0,1.62,0,2024.0
EMP02010,Operations,Senior Manager,London,Male,White,2021-04-29,44.0,4.3,3.5,0.0,1,Work-life balance,2024-03-19,0,37-60m,88000,52800.0,1.18,0,2021.0
EMP01633,Operations,Manager,Dublin,Male,Black / African / Caribbean,2022-02-28,34.0,3.5,3.9,7.0,0,,,0,25-36m,68000,40800.0,1.26,0,2022.0
EMP01195,Sales & Commercial,Senior Analyst,London,Male,White,2023-08-01,17.0,4.1,2.1,8.0,0,,,0,13-24m,52000,31200.0,2.1,1,2023.0
EMP01514,People & Culture,Senior Analyst,Lagos,Male,Other / prefer not to say,2023-04-01,21.0,2.7,5.0,5.0,0,,,0,13-24m,52000,31200.0,0.92,0,2023.0
EMP01615,People & Culture,Analyst,Manchester,Female,White,2024-04-01,9.0,2.0,2.1,7.0,1,Better opportunity,,1,7-12m,38000,22800.0,2.94,1,2024.0
EMP01432,Customer Success,Senior Analyst,Dublin,Male,White,2023-03-01,22.0,3.8,3.4,9.0,0,,,0,13-24m,52000,31200.0,1.44,0,2023.0
EMP01675,Operations,Manager,Manchester,Female,White,2023-05-01,20.0,2.9,5.0,0.0,0,,,0,13-24m,68000,40800.0,0.84,0,2023.0
EMP01765,Technology,Senior Analyst,London,Not disclosed,Mixed / Multiple ethnic groups,2023-05-01,20.0,4.0,2.6,8.0,0,,,0,13-24m,52000,31200.0,1.84,0,2023.0
EMP01210,Technology,Senior Manager,London,Male,White,2020-09-28,51.0,3.6,5.0,11.0,0,,,0,37-60m,88000,52800.0,0.56,0,2020.0
EMP01163,Finance,Manager,London,Female,White,2022-11-30,25.0,3.6,5.0,4.0,0,,,0,25-36m,68000,40800.0,0.56,0,2022.0
EMP01636,Operations,Manager,London,Male,Asian / Asian British,2022-04-30,32.0,3.4,2.3,14.0,0,,,0,25-36m,68000,40800.0,2.26,1,2022.0
EMP01986,Operations,Director,Amsterdam,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2019-03-29,69.0,5.0,2.7,0.0,0,,,0,60m+,118000,70800.0,1.38,0,2019.0
EMP01853,Technology,Analyst,Manchester,Female,Not disclosed,2023-01-30,23.0,3.6,3.8,9.0,0,,,0,13-24m,38000,22800.0,1.28,0,2023.0
EMP01088,Finance,Senior Analyst,Amsterdam,Male,Black / African / Caribbean,2023-06-01,19.0,4.0,5.0,17.0,0,,,0,13-24m,52000,31200.0,0.4,0,2023.0
EMP01346,Finance,Senior Analyst,Dublin,Male,Mixed / Multiple ethnic groups,2022-04-30,32.0,3.2,2.4,13.0,1,Career growth,2022-09-18,0,25-36m,52000,31200.0,2.28,1,2022.0
EMP01960,Customer Success,Manager,Dublin,Non-binary / prefer not to say,White,2023-07-01,18.0,5.0,3.2,6.0,0,,,0,13-24m,68000,40800.0,1.08,0,2023.0
EMP01718,Marketing,Manager,London,Male,Asian / Asian British,2023-04-01,21.0,3.6,2.6,4.0,1,Career growth,2024-09-21,0,13-24m,68000,40800.0,2.0,0,2023.0
EMP01191,Technology,Analyst,Amsterdam,Male,Other / prefer not to say,2023-08-01,17.0,2.6,2.0,10.0,0,,,0,13-24m,38000,22800.0,2.76,1,2023.0
EMP01753,Finance,Manager,Dublin,Male,Other / prefer not to say,2023-12-31,12.0,3.5,3.8,5.0,0,,,0,7-12m,68000,40800.0,1.32,0,2023.0
EMP01179,Legal & Compliance,Senior Analyst,London,Female,White,2023-08-31,16.0,3.2,2.7,12.0,1,Compensation,2024-04-21,0,13-24m,52000,31200.0,2.1,1,2023.0
EMP01769,Sales & Commercial,Senior Analyst,Dublin,Male,Asian / Asian British,2022-07-31,29.0,4.1,3.3,15.0,1,Relocation,2023-01-24,0,25-36m,52000,31200.0,1.38,0,2022.0
EMP01557,Technology,Director,Dublin,Female,White,2019-07-29,65.0,4.0,5.0,5.0,0,,,0,60m+,118000,70800.0,0.4,0,2019.0
EMP02056,Sales & Commercial,Senior Analyst,London,Male,Asian / Asian British,2021-07-30,41.0,4.8,3.6,5.0,0,,,0,37-60m,52000,31200.0,0.92,0,2021.0
EMP01393,Sales & Commercial,Analyst,Manchester,Female,Not disclosed,2023-07-01,18.0,3.4,2.2,9.0,0,,,0,13-24m,38000,22800.0,2.32,1,2023.0
EMP02175,Finance,Manager,Amsterdam,Male,White,2022-02-28,34.0,3.4,3.0,7.0,0,,,0,25-36m,68000,40800.0,1.84,0,2022.0
EMP01823,Sales & Commercial,Director,London,Female,Asian / Asian British,2019-01-27,71.0,2.3,4.0,16.0,0,,,0,60m+,118000,70800.0,1.68,0,2019.0
EMP01745,Sales & Commercial,Manager,London,Female,Black / African / Caribbean,2022-02-28,34.0,3.5,2.7,9.0,1,Better opportunity,2024-05-06,0,25-36m,68000,40800.0,1.98,0,2022.0
EMP01838,Sales & Commercial,Analyst,Lagos,Female,Asian / Asian British,2024-10-31,2.0,2.7,3.5,2.0,0,,,0,0-6m,38000,22800.0,1.82,0,2024.0
EMP02165,Technology,Senior Analyst,Manchester,Female,White,2024-07-01,6.0,5.0,3.6,8.0,0,,,0,0-6m,52000,31200.0,0.84,0,2024.0
EMP02067,Sales & Commercial,Manager,Manchester,Male,Asian / Asian British,2021-07-30,41.0,3.5,3.0,4.0,1,Compensation,2022-11-13,0,37-60m,68000,40800.0,1.8,0,2021.0
EMP01512,Operations,Analyst,London,Female,Black / African / Caribbean,2023-07-01,18.0,3.7,4.0,11.0,0,,,0,13-24m,38000,22800.0,1.12,0,2023.0
EMP01914,Operations,Senior Manager,London,Female,Other / prefer not to say,2021-12-29,36.0,3.9,4.7,6.0,0,,,0,25-36m,88000,52800.0,0.62,0,2021.0
EMP01440,Technology,Senior Manager,London,Not disclosed,White,2021-07-30,41.0,3.5,5.0,12.0,0,,,0,37-60m,88000,52800.0,0.6,0,2021.0
EMP01729,Technology,Manager,Lagos,Male,White,2022-01-29,35.0,4.1,4.0,5.0,1,Compensation,2023-10-17,0,25-36m,68000,40800.0,0.96,0,2022.0
EMP01472,Marketing,Senior Manager,Lagos,Female,White,2019-11-28,61.0,4.0,5.0,8.0,0,,,0,60m+,88000,52800.0,0.4,0,2019.0
EMP01399,Customer Success,Analyst,Lagos,Female,White,2023-08-31,16.0,4.0,3.3,6.0,0,,,0,13-24m,38000,22800.0,1.42,0,2023.0
EMP02006,Finance,Senior Manager,Amsterdam,Female,White,2019-04-28,68.0,3.3,3.0,5.0,1,Career growth,2019-12-19,0,60m+,88000,52800.0,1.88,0,2019.0
EMP01036,Customer Success,Senior Analyst,London,Female,White,2023-06-01,19.0,4.2,3.0,4.0,0,,,0,13-24m,52000,31200.0,1.52,0,2023.0
EMP01206,Technology,Senior Analyst,Manchester,Non-binary / prefer not to say,White,2022-02-28,34.0,2.9,4.5,7.0,0,,,0,25-36m,52000,31200.0,1.14,0,2022.0
EMP01609,Operations,Analyst,Dublin,Male,White,2024-12-01,1.0,3.3,4.2,3.0,0,,,0,0-6m,38000,22800.0,1.16,0,2024.0
EMP02054,Customer Success,Senior Manager,London,Female,Asian / Asian British,2020-01-28,59.0,3.2,2.9,10.0,0,,,0,37-60m,88000,52800.0,1.98,0,2020.0
EMP01828,Sales & Commercial,Director,London,Male,White,2018-05-28,79.0,3.8,1.2,9.0,1,Better opportunity,2021-07-09,0,60m+,118000,70800.0,2.76,1,2018.0
EMP01044,Legal & Compliance,Senior Manager,Amsterdam,Male,White,2019-11-28,61.0,3.2,4.3,3.0,0,,,0,60m+,88000,52800.0,1.14,0,2019.0
EMP01262,Marketing,Manager,Amsterdam,Female,Mixed / Multiple ethnic groups,2021-07-30,41.0,4.2,3.8,0.0,0,,,0,37-60m,68000,40800.0,1.04,0,2021.0
EMP02011,Sales & Commercial,Manager,London,Male,White,2021-12-29,36.0,4.4,2.5,18.0,0,,,0,25-36m,68000,40800.0,1.74,0,2021.0
EMP01430,Technology,Senior Analyst,London,Male,Black / African / Caribbean,2024-12-01,1.0,4.1,3.7,11.0,0,,,0,0-6m,52000,31200.0,1.14,0,2024.0
EMP01229,People & Culture,Manager,Manchester,Female,Black / African / Caribbean,2022-04-30,32.0,3.6,3.3499999999999996,8.0,0,,,0,25-36m,68000,40800.0,1.55,0,2022.0
EMP01725,Operations,Manager,Dublin,Female,White,2022-07-31,29.0,2.6,4.8,6.0,0,,,0,25-36m,68000,40800.0,1.08,0,2022.0
EMP01006,Technology,Manager,Manchester,Male,White,2021-12-29,36.0,2.4,2.4,1.0,1,Management,2023-12-13,0,25-36m,68000,40800.0,2.6,1,2021.0
EMP02190,Customer Success,Manager,London,Male,Not disclosed,2021-11-29,37.0,2.9,2.9,11.0,0,,,0,37-60m,68000,40800.0,2.1,1,2021.0
EMP01811,Marketing,Analyst,London,Male,White,2022-12-30,24.0,2.0,2.9,8.0,1,Better opportunity,2024-05-18,0,13-24m,38000,22800.0,2.46,1,2022.0
EMP02128,Operations,Analyst,Dublin,Female,Black / African / Caribbean,2024-08-01,5.0,3.6,4.2,8.0,0,,,0,0-6m,38000,22800.0,1.04,0,2024.0
EMP01586,Sales & Commercial,Senior Manager,Lagos,Female,White,2020-09-28,51.0,3.7,4.7,9.0,0,,,0,37-60m,88000,52800.0,0.7,0,2020.0
EMP01728,Customer Success,Senior Analyst,London,Non-binary / prefer not to say,White,2023-06-01,19.0,3.5,3.7,8.0,0,,,0,13-24m,52000,31200.0,1.38,0,2023.0
EMP01319,Technology,Analyst,Amsterdam,Female,Asian / Asian British,2023-06-01,19.0,2.7,3.2,10.0,0,,,0,13-24m,38000,22800.0,2.0,0,2023.0
EMP01630,Sales & Commercial,Analyst,Manchester,Male,Black / African / Caribbean,2023-12-01,13.0,4.0,1.7,2.0,0,,,0,13-24m,38000,22800.0,2.38,1,2023.0
EMP02121,People & Culture,Senior Manager,London,Male,Not disclosed,2019-12-28,60.0,4.3,3.2,4.0,0,,,0,37-60m,88000,52800.0,1.36,0,2019.0
EMP01035,Marketing,Manager,Lagos,Male,White,2022-12-30,24.0,3.4,3.7,8.0,0,,,0,13-24m,68000,40800.0,1.42,0,2022.0
EMP01313,Technology,Director,London,Male,Black / African / Caribbean,2018-04-27,80.0,3.3,3.4,2.0,0,,,0,60m+,118000,70800.0,1.64,0,2018.0
EMP01171,Finance,Director,London,Female,White,2019-11-28,61.0,2.9,5.0,12.0,0,,,0,60m+,118000,70800.0,0.84,0,2019.0
EMP01076,Customer Success,Analyst,Amsterdam,Male,Black / African / Caribbean,2023-07-01,18.0,2.0,4.4,0.0,1,Better opportunity,2024-06-27,0,13-24m,38000,22800.0,1.56,0,2023.0
