employee_id,department,job_level,location,gender,ethnicity,hire_date,tenure_months,performance_score,engagement_score,absence_days_ytd,left_company,exit_reason,exit_date
EMP01908,Sales & Commercial,Senior Manager,London,Male,White,2020-04-28,56,3.4,3.7,3.0,1,Compensation,2024-11-07
EMP01055,Operations,Manager,Manchester,Male,Black / African / Caribbean,2021-05-30,43,2.9,5.0,0.0,0,,
EMP01964,Sales & Commercial,Senior Manager,London,Male,White,2020-01-28,59,3.2,4.1,7.0,1,Better opportunity,2021-07-31
EMP01932,Customer Success,Analyst,Dublin,Male,White,2024-12-01,1,3.3,5.0,2.0,0,,
EMP02142,Sales & Commercial,Analyst,Amsterdam,Male,White,2024-10-31,2,3.9,,4.0,0,,
EMP01151,Legal & Compliance,Senior Manager,London,Female,White,2021-03-30,45,4.5,2.6,7.0,0,,
EMP02018,Operations,Analyst,Dublin,Female,Black / African / Caribbean,2024-10-31,2,3.6,4.4,9.0,1,Work-life balance,2024-12-30
EMP01673,Technology,Senior Analyst,London,Male,White,2023-12-01,13,3.3,3.7,1.0,1,Work-life balance,2024-10-08
EMP02037,Sales & Commercial,Senior Manager,London,Male,Mixed / Multiple ethnic groups,2020-04-28,56,3.6,3.9,4.0,1,Compensation,2021-12-21
EMP02027,People & Culture,Senior Analyst,Manchester,Male,Black / African / Caribbean,2023-08-31,16,5.0,2.4,7.0,0,,
EMP01107,Operations,Manager,Amsterdam,Female,Other / prefer not to say,2020-11-28,49,4.1,4.3,13.0,0,,
EMP01744,Operations,Manager,Manchester,Female,Asian / Asian British,2020-08-28,52,4.0,3.8,20.0,0,,2024-06-01
EMP02126,Operations,Director,London,Male,Black / African / Caribbean,2019-06-28,66,3.7,3.6,6.0,1,Career growth,2021-01-15
EMP01444,Sales & Commercial,Manager,Lagos,Female,,2020-06-28,54,4.3,4.9,9.0,0,,
EMP01750,Finance,Senior Analyst,Manchester,Female,White,2022-10-30,26,3.5,3.7,18.0,0,,
EMP01756,Customer Success,Director,Manchester,Female,Black / African / Caribbean,2018-08-27,76,3.1,3.0,7.0,0,,
EMP01025,Operations,Senior Analyst,London,Male,White,2024-06-01,7,3.2,5.0,3.0,0,,
EMP01812,Customer Success,Analyst,Dublin,Male,Black / African / Caribbean,2024-03-01,10,2.1,2.7,10.0,0,,
EMP01662,Marketing,Manager,London,Female,White,2021-11-29,37,3.1,2.6,16.0,0,,
EMP01839,Operations,Analyst,Manchester,Non-binary / prefer not to say,White,2024-01-31,11,3.1,3.2,8.0,0,,
EMP01534,OPERATIONS,Senior Analyst,Manchester,Female,White,2023-12-01,13,3.9,2.2,6.0,0,,
EMP02100,Sales & Commercial,Senior Analyst,Dublin,Non-binary / prefer not to say,White,2023-05-01,20,2.9,3.9,8.0,0,,
EMP01083,Sales & Commercial,Senior Analyst,Lagos,Female,Asian / Asian British,2022-11-30,25,3.6,2.4,13.0,0,,
EMP01256,Operations,Director,London,Male,Black / African / Caribbean,2018-12-27,72,4.5,4.8,5.0,0,,
EMP01935,Technology,Manager,Amsterdam,Female,Black / African / Caribbean,2021-06-29,42,,3.6,,0,,
EMP01870,Legal & Compliance,Senior Analyst,Dublin,Female,Asian / Asian British,2023-05-01,20,2.7,3.2,13.0,0,,
EMP02125,Finance,Senior Manager,London,Male,White,2022-05-31,31,,4.5,8.0,0,,
EMP01893,Customer Success,Analyst,London,Female,,2022-07-31,29,3.6,4.1,,0,,
EMP01874,Operations,Senior Manager,Manchester,Male,White,2020-04-28,56,3.5,3.3,6.0,0,,
EMP01614,Technology,Analyst,London,Male,White,2022-08-30,28,2.8,4.0,1.0,0,,
EMP01380,Sales & Commercial,Senior Analyst,London,Male,Mixed / Multiple ethnic groups,2021-01-28,47,4.1,4.3,6.0,0,,
EMP01077,Customer Success,Analyst,London,Male,,2022-10-30,26,3.9,2.9,6.0,0,,
EMP01389,Customer Success,Senior Analyst,Lagos,Male,Mixed / Multiple ethnic groups,2024-05-01,8,,3.8,5.0,1,Work-life balance,2024-10-01
EMP01937,Technology,Analyst,Amsterdam,Male,Black / African / Caribbean,2024-12-01,1,2.7,2.8,6.0,0,,
EMP01407,Sales & Commercial,Analyst,Dublin,Male,Asian / Asian British,2024-08-01,5,3.2,3.6,3.0,0,,
EMP01292,Technology,Senior Analyst,Manchester,Female,White,2024-07-01,6,4.6,2.2,0.0,0,,
EMP01795,Technology,Manager,London,Non-binary / prefer not to say,White,2021-01-28,47,2.9,4.1,12.0,0,,
EMP01716,Legal & Compliance,Manager,Amsterdam,Male,Asian / Asian British,2020-07-29,53,2.8,3.9,5.0,1,Compensation,2024-01-30
EMP01111,Sales & Commercial,Analyst,London,Male,Mixed / Multiple ethnic groups,2023-07-01,18,4.6,3.5,12.0,1,Work-life balance,2024-05-14
EMP01625,Finance,Manager,London,Female,White,2023-06-01,19,3.4,2.9,9.0,0,,
EMP01092,Customer Success,Analyst,London,Female,White,2024-01-31,11,2.9,3.3,,0,,
EMP02074,Technology,Manager,Dublin,Male,Asian / Asian British,2021-11-29,37,4.0,3.2,4.0,1,Career growth,2023-10-28
EMP01247,Operations,Manager,Lagos,Non-binary / prefer not to say,White,2021-09-29,39,4.6,,13.0,1,Redundancy,
EMP01146,Technology,Senior Analyst,Manchester,Male,Other / prefer not to say,2026-03-15,26,2.7,2.6,13.0,0,,
EMP02133,Technology,Manager,London,Female,White,2022-06-30,30,3.7,3.8,7.0,0,,
EMP01129,Technology,Manager,London,Male,Asian / Asian British,2022-05-31,31,3.5,3.5,4.0,0,,
EMP02116,Operations,Analyst,Lagos,Male,White,2024-10-31,2,3.0,3.2,5.0,0,,
EMP01623,Sales & Commercial,Manager,Dublin,Female,Other / prefer not to say,2022-06-30,30,3.3,2.9,11.0,0,,
EMP02198,Marketing,Analyst,Manchester,Female,Asian / Asian British,2023-08-31,16,4.0,2.3,1.0,0,,
EMP01461,Technology,Manager,Amsterdam,Male,White,2021-07-30,41,2.4,1.2,7.0,1,Better opportunity,2024-11-11
EMP01487,Technology,Senior Manager,Manchester,Male,Other / prefer not to say,2020-12-28,48,3.9,2.0,6.0,0,,
EMP02155,Finance,Manager,London,Female,White,2022-08-30,28,3.6,2.2,3.0,0,,
EMP01091,Technology,Senior Analyst,London,Female,White,2023-12-01,13,5.0,2.2,6.0,0,,
EMP01493,Sales & Commercial,Senior Analyst,Dublin,Male,White,2020-09-28,51,2.9,5.0,2.0,0,,
EMP01171,Finance,Director,London,Female,White,2019-11-28,61,2.9,5.0,12.0,0,,
EMP01057,Technology,Analyst,London,Male,White,2024-12-01,1,3.4,2.5,1.0,0,,
EMP01405,Sales & Commercial,Analyst,Manchester,Male,Other / prefer not to say,2023-08-31,16,3.6,4.5,13.0,0,,
EMP01600,Technology,Analyst,Amsterdam,Female,Asian / Asian British,2024-04-01,9,3.4,3.9,11.0,1,Career growth,2024-08-06
EMP02016,Legal & Compliance,Senior Analyst,Manchester,Male,White,2022-12-30,24,3.9,4.6,14.0,0,,
EMP01098,Operations,Analyst,Amsterdam,Female,White,2024-12-01,1,2.7,2.4,3.0,0,,
EMP01827,Sales & Commercial,Manager,London,Male,White,2022-01-29,35,4.9,3.4,4.0,1,Management,2022-04-02
EMP01480,Operations,Manager,London,Male,White,2022-11-30,25,3.4,4.3,2.0,0,,
EMP01324,Sales & Commercial,Analyst,Manchester,Male,White,2024-12-01,1,1.6,3.1,17.0,1,Better opportunity,2025-01-30
EMP01619,Customer Success,Manager,London,Female,White,2021-06-29,42,3.5,2.2,10.0,1,Better opportunity,2024-12-05
EMP01099,Technology,Manager,Lagos,Female,White,2021-04-29,44,2.4,3.9,0.0,0,,
EMP01425,Technology,Analyst,London,Female,White,2023-12-01,13,4.6,2.7,10.0,1,Compensation,2024-12-06
EMP01297,Customer Success,Manager,Dublin,Male,,2020-12-28,48,4.1,3.8,2.0,0,,
EMP01738,Customer Success,Senior Manager,Dublin,Female,,2020-05-29,55,4.1,3.6,,0,,
EMP02147,Customer Success,Manager,London,Male,White,2022-09-30,27,3.9,3.2,11.0,1,Compensation,2024-07-23
EMP01903,Technology,Analyst,Manchester,Male,White,2024-08-31,4,3.4,3.6,11.0,0,,
EMP01602,Sales & Commercial,Manager,Dublin,Male,Other / prefer not to say,2021-01-28,47,4.4,3.9,20.0,0,,
EMP02000,Operations,Senior Analyst,Manchester,Male,White,2023-03-01,22,3.9,2.6,0.0,0,,
EMP01396,Legal & Compliance,Senior Analyst,Manchester,Male,Asian / Asian British,2023-04-01,21,3.7,4.6,12.0,0,,
EMP01427,Operations,Analyst,Dublin,Male,Black / African / Caribbean,2024-03-01,10,1.7,1.0,9.0,0,,
EMP02101,technology,Senior Manager,London,Male,Black / African / Caribbean,2021-06-29,42,4.0,4.0,,0,,
EMP02039,Technology,Analyst,Lagos,Female,Black / African / Caribbean,2022-06-30,30,2.4,3.9,6.0,0,,
EMP01253,People & Culture,Senior Manager,London,Female,White,2020-01-28,59,3.6,4.9,11.0,0,,
EMP01239,Finance,Analyst,Lagos,Female,Black / African / Caribbean,2022-09-30,27,2.5,4.4,10.0,0,,
EMP01845,Technology,Senior Manager,Dublin,Male,Black / African / Caribbean,2021-01-28,47,4.2,2.8,1.0,0,,
EMP01846,Operations,Manager,London,Non-binary / prefer not to say,White,2021-11-29,37,3.7,3.3,6.0,1,Work-life balance,2023-01-28
EMP01555,People & Culture,Director,Lagos,Male,White,2020-01-28,59,3.5,3.7,5.0,0,,
EMP01546,Sales & Commercial,Senior Analyst,London,Female,White,2024-04-01,9,2.7,4.0,6.0,1,Compensation,2024-11-11
EMP01251,Sales & Commercial,Senior Analyst,London,Male,White,2022-12-30,24,2.1,3.3,14.0,0,,
EMP01740,Sales & Commercial,Analyst,London,Male,White,2023-10-01,15,2.6,5.0,4.0,0,,
EMP01965,Sales & Commercial,Senior Analyst,Lagos,,Mixed / Multiple ethnic groups,2023-07-01,18,2.8,2.8,10.0,0,,
EMP01199,People & Culture,Manager,London,Male,Asian / Asian British,2021-02-27,46,3.7,3.0,13.0,0,,
EMP01898,People & Culture,Manager,London,Male,White,2021-09-29,39,3.2,3.4,,1,Management,2022-10-24
EMP02070,Sales & Commercial,Senior Analyst,London,Female,Black / African / Caribbean,2023-06-01,19,2.1,3.3,16.0,0,,
EMP01990,Customer Success,Manager,Dublin,Female,White,2020-07-29,53,3.1,2.7,2.0,0,,
EMP02041,Operations,Manager,London,Non-binary / prefer not to say,White,2021-06-29,42,4.8,2.9,12.0,0,,
EMP01244,Sales & Commercial,Senior Analyst,Manchester,Male,Black / African / Caribbean,2024-05-01,8,3.1,3.3,9.0,0,,2024-06-01
EMP01067,Technology,Senior Analyst,London,Female,,2024-12-01,1,3.6,3.1,12.0,0,,
EMP02167,Customer Success,Analyst,Manchester,Female,Mixed / Multiple ethnic groups,2026-03-15,12,2.5,3.3,15.0,0,,
EMP01934,Operations,Senior Analyst,London,Male,White,2024-06-01,7,4.0,3.1,12.0,0,,2024-06-01
EMP01360,OPERATIONS,Senior Manager,London,Male,White,2021-02-27,46,4.6,4.7,8.0,0,,
EMP01096,Operations,Analyst,Manchester,Male,White,2023-06-01,19,2.0,4.1,6.0,0,,
EMP02189,Sales & Commercial,Manager,London,Female,Black / African / Caribbean,2020-12-28,48,3.2,4.7,7.0,0,,
EMP02135,Finance,Analyst,London,Male,White,2024-08-01,5,2.8,4.3,8.0,0,,
EMP01522,Sales & Commercial,Analyst,Dublin,Female,White,2024-12-01,1,2.7,2.7,12.0,1,Better opportunity,2025-01-31
EMP01975,Technology,Analyst,Amsterdam,Female,White,2023-04-01,21,2.3,3.7,10.0,0,,
EMP01666,Technology,Director,London,Male,White,2018-05-28,79,3.3,2.9,13.0,1,Compensation,2024-04-13
EMP01362,Finance,Analyst,London,Male,White,2022-07-31,29,3.4,2.3,1.0,0,,
EMP01485,Operations,Analyst,London,Male,White,2023-10-31,14,2.2,3.5,9.0,0,,
EMP01312,Technology,Manager,Manchester,Male,Asian / Asian British,2022-09-30,27,4.2,3.4,5.0,0,,
EMP01843,Technology,Senior Analyst,Manchester,Male,White,2023-12-31,12,2.5,4.7,6.0,0,,
EMP01414,Operations,Senior Analyst,London,Male,Asian / Asian British,2023-01-30,23,3.4,4.2,10.0,0,,
EMP01032,Technology,Analyst,Amsterdam,Male,Asian / Asian British,2023-10-01,15,2.1,1.6,,1,Compensation,2024-03-23
EMP01766,Operations,Manager,Manchester,Female,White,2022-07-31,29,4.3,4.2,0.0,0,,
EMP01459,Technology,Senior Analyst,London,Female,White,2023-10-01,15,1.9,2.6,18.0,1,Compensation,2024-06-11
EMP01340,Technology,Senior Analyst,London,Male,Mixed / Multiple ethnic groups,2023-06-01,19,3.8,3.2,5.0,0,,
EMP01287,Operations,Senior Analyst,London,Female,Asian / Asian British,2023-01-30,23,3.1,3.7,7.0,0,,
EMP01617,Technology,Analyst,Dublin,Male,White,2024-12-01,1,3.4,3.1,8.0,1,Better opportunity,2025-01-31
EMP01950,Operations,Senior Manager,London,Female,Black / African / Caribbean,2020-10-28,50,3.6,3.7,6.0,0,,
EMP01140,Marketing,Analyst,Dublin,Female,Asian / Asian British,2022-11-30,25,2.0,4.9,7.0,0,,
EMP01849,Operations,Senior Analyst,Amsterdam,Male,Black / African / Caribbean,2021-07-30,41,4.1,2.7,0.0,0,,
EMP02026,Operations,Senior Analyst,Manchester,Female,White,2023-07-01,18,4.6,3.4,8.0,0,,
EMP01901,Technology,Senior Manager,London,Female,White,2020-05-29,55,2.8,3.4,6.0,0,,
EMP01732,Customer Success,Senior Analyst,Amsterdam,Male,White,2023-10-31,14,1.4,3.3,6.0,0,,
EMP01265,People & Culture,Director,Manchester,Male,Asian / Asian British,2018-05-28,79,2.7,3.6,0.0,0,,2024-06-01
EMP01275,Operations,Senior Analyst,Amsterdam,Male,Other / prefer not to say,2022-04-30,32,3.0,3.5,10.0,0,,
EMP02095,Sales & Commercial,Analyst,Dublin,Male,White,2024-03-01,10,3.3,4.1,4.0,0,,
EMP01445,Customer Success,Analyst,Manchester,Male,Black / African / Caribbean,2024-12-01,1,3.4,2.1,12.0,0,,
EMP01040,Operations,Analyst,London,Male,White,2024-10-31,2,3.1,2.6,4.0,0,,
EMP01022,Technology,Analyst,London,Male,White,2024-06-01,7,3.7,2.5,16.0,1,Compensation,2024-10-09
EMP01706,Marketing,Analyst,London,Male,White,2023-01-30,23,2.2,3.5,5.0,1,Career growth,2024-11-30
EMP01518,Customer Success,Manager,Amsterdam,Male,Other / prefer not to say,2021-08-29,40,3.7,4.8,10.0,0,,
EMP01355,Technology,Analyst,Amsterdam,Male,Black / African / Caribbean,2024-01-31,11,2.4,3.1,9.0,0,,
EMP01298,Technology,Senior Analyst,London,Female,White,2023-03-01,22,2.9,3.2,,0,,
EMP02077,Sales & Commercial,Manager,Lagos,Male,Asian / Asian British,2019-09-28,63,6.0,3.6,11.0,0,,
EMP01840,Finance,Analyst,Manchester,Male,,2024-07-01,6,3.1,4.4,10.0,0,,
EMP01925,Operations,Director,Dublin,Female,White,2018-02-25,82,3.8,4.3,2.0,0,,
EMP01123,Sales & Commercial,Senior Manager,London,Female,Black / African / Caribbean,2019-07-29,65,3.8,3.6,10.0,0,,
EMP02092,Finance,Analyst,Manchester,,Black / African / Caribbean,2023-01-30,23,3.1,3.4,12.0,1,Career growth,2024-04-16
EMP01418,Sales & Commercial,Manager,London,Female,Asian / Asian British,2021-09-29,39,3.0,3.7,7.0,0,,
EMP01967,Customer Success,Manager,London,Male,White,2022-02-28,34,3.5,,10.0,0,,
EMP01158,Customer Success,Senior Analyst,London,Male,Black / African / Caribbean,2022-08-30,28,3.3,1.8,9.0,0,,
EMP02064,Operations,Senior Analyst,Manchester,Female,White,2023-05-01,20,3.1,2.6,9.0,0,,
EMP01190,Sales & Commercial,Senior Analyst,Dublin,Non-binary / prefer not to say,Asian / Asian British,2022-11-30,25,3.4,,16.0,1,Better opportunity,2023-07-07
EMP01590,Technology,Senior Analyst,Amsterdam,Female,Asian / Asian British,2024-03-01,10,3.2,2.8,7.0,0,,
EMP01761,Technology,Analyst,London,Male,White,2024-05-01,8,2.9,3.6,14.0,0,,
EMP02063,Customer Success,Senior Manager,Manchester,Male,White,2020-09-28,51,3.2,3.8,0.0,0,,
EMP01243,Legal & Compliance,Manager,Dublin,Male,White,2023-04-01,21,3.7,3.5,6.0,0,,
EMP01885,Customer Success,Senior Analyst,Manchester,Male,White,2023-05-01,20,1.9,2.4,8.0,1,Better opportunity,2024-11-30
EMP01621,Technology,Analyst,London,Male,White,2023-12-01,13,3.4,4.5,4.0,0,,
EMP01651,Technology,Analyst,London,Male,White,2024-10-31,2,2.9,2.9,1.0,0,,
EMP01504,Customer Success,Senior Analyst,London,Male,Mixed / Multiple ethnic groups,2021-06-29,42,3.1,4.0,1.0,0,,
EMP01923,People & Culture,Director,Dublin,Female,Asian / Asian British,2019-09-28,63,3.7,4.7,7.0,0,,
EMP01160,Customer Success,Manager,Manchester,Female,Asian / Asian British,2023-01-30,23,3.6,2.8,2.0,0,,
EMP01883,Technology,Senior Analyst,Amsterdam,Female,Mixed / Multiple ethnic groups,2023-08-31,16,2.3,2.8,4.0,0,,
EMP01538,Sales & Commercial,Analyst,Manchester,Male,White,2023-06-01,19,2.6,3.5,2.0,0,,
EMP01241,Legal & Compliance,Director,London,Female,Asian / Asian British,2019-11-28,61,3.4,4.7,6.0,0,,
EMP01014,Technology,Manager,London,Female,White,2022-03-31,33,4.1,1.6,,0,,
EMP01476,Marketing,Senior Analyst,Manchester,Female,White,2023-08-31,16,3.5,1.7,9.0,0,,
EMP02159,People & Culture,Senior Analyst,London,Male,Asian / Asian British,2023-06-01,19,3.0,3.8,3.0,0,,
EMP01929,Finance,Senior Manager,London,Female,White,2020-07-29,53,3.0,3.1,4.0,0,,
EMP01796,People & Culture,Manager,Manchester,Female,White,2021-12-29,36,3.3,,8.0,0,,
EMP01356,Finance,Analyst,London,Female,White,2023-08-01,17,3.6,4.7,,0,,
EMP02059,Operations,Senior Analyst,Dublin,Male,White,2024-08-01,5,3.7,3.0,1.0,0,,
EMP01335,Technology,Senior Analyst,Lagos,Male,Other / prefer not to say,2023-03-01,22,3.4,4.5,18.0,0,,
EMP01689,Customer Success,Manager,Manchester,Male,Black / African / Caribbean,2021-12-29,36,,3.3,0.0,0,,
EMP01185,Sales & Commercial,Manager,Manchester,,White,2021-02-27,46,4.1,2.4,0.0,0,,
EMP01824,Sales & Commercial,Analyst,London,Female,Asian / Asian British,2024-12-01,1,1.4,3.2,2.0,0,,
EMP02143,Finance,Analyst,London,Male,,2022-12-30,24,,2.4,9.0,0,,
EMP02002,Operations,Analyst,London,Female,White,2024-03-01,10,3.1,2.0,17.0,0,,
EMP01188,Operations,Analyst,Dublin,Male,,2022-12-30,24,2.9,4.6,,0,,
EMP01942,Operations,Senior Analyst,Manchester,Female,White,2020-10-28,50,3.0,4.3,8.0,0,,
EMP01285,Operations,Senior Analyst,London,Female,White,2024-12-01,1,3.3,2.9,11.0,0,,2024-06-01
EMP01900,Technology,Senior Analyst,Amsterdam,Male,White,2022-06-30,30,2.8,2.1,10.0,0,,
EMP01166,Customer Success,Analyst,London,Male,,2024-12-01,1,3.2,2.4,12.0,1,Compensation,2025-01-30
EMP01348,Technology,Senior Analyst,London,Female,,2021-12-29,36,3.3,4.3,6.0,0,,
EMP01299,Finanace,Senior Analyst,Dublin,Female,White,2024-04-01,9,3.5,4.0,15.0,0,,
EMP01536,Legal & Compliance,Senior Manager,London,Male,Other / prefer not to say,2020-12-28,48,3.3,3.8,5.0,0,,
EMP01230,Finance,Senior Manager,London,Male,White,2021-05-30,43,4.2,5.0,9.0,0,,
EMP01042,Operations,Manager,Manchester,Female,Other / prefer not to say,2021-12-29,36,2.0,3.6,0.0,0,,
EMP01869,People & Culture,Analyst,Manchester,Non-binary / prefer not to say,White,2024-03-01,10,2.4,4.0,,0,,
EMP01749,Legal & Compliance,Senior Analyst,Dublin,Female,White,2021-07-30,41,3.1,3.3,4.0,0,,
 EMP02177 ,Customer Success,Senior Analyst,London,Male,White,2021-10-29,38,,3.2,14.0,0,,
EMP01447,Marketing,Analyst,Dublin,Male,Asian / Asian British,2024-03-01,10,3.7,3.3,15.0,1,Relocation,2024-07-01
EMP01350,Finance,Manager,Manchester,Male,White,2021-11-29,37,3.6,3.2,8.0,0,,
EMP01046,Finance,Manager,London,Male,White,2020-12-28,48,3.9,3.8,14.0,0,,
EMP02182,Sales & Commercial,Senior Manager,Amsterdam,Male,,2020-02-27,58,2.9,3.9,6.0,0,,
EMP02060,Finance,Senior Analyst,Manchester,Female,Black / African / Caribbean,2024-12-01,1,4.0,4.4,0.0,0,,
EMP01109,Sales & Commercial,Senior Analyst,Amsterdam,Male,Asian / Asian British,2023-12-01,13,4.0,2.6,4.0,1,Compensation,2024-05-28
EMP01030,Technology,Senior Analyst,Amsterdam,Female,White,2022-08-30,28,4.8,3.8,0.0,0,,
EMP01182,Technology,Senior Analyst,Amsterdam,Male,White,2023-01-30,23,2.7,4.1,10.0,0,,
 EMP01622 ,Technology,Analyst,London,Female,White,2023-01-30,23,2.6,,12.0,0,,
EMP01635,Technology,Senior Manager,London,Male,Black / African / Caribbean,2019-05-29,67,4.6,3.4,6.0,0,,
EMP01105,Legal & Compliance,Manager,London,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2022-05-31,31,4.1,2.6,9.0,0,,
EMP01061,Sales & Commercial,Analyst,Lagos,Female,Black / African / Caribbean,2024-03-01,10,2.4,4.1,7.0,0,,
EMP01659,Finance,Senior Manager,London,Male,,2021-01-28,47,3.4,2.2,1.0,0,,
EMP02108,Customer Success,Manager,Manchester,Male,Asian / Asian British,2022-06-30,30,3.0,2.6,15.0,0,,
EMP01491,Operations,Analyst,London,Female,White,2024-04-01,9,4.0,4.0,0.0,1,Work-life balance,2024-12-23
EMP01316,finance,Analyst,London,Male,Black / African / Caribbean,2024-01-31,11,3.5,3.5,0.0,0,,
EMP01382,Finance,Senior Analyst,Amsterdam,Female,Asian / Asian British,2024-06-01,7,3.7,2.4,0.0,0,,
EMP01423,Technology,Senior Analyst,Manchester,Female,White,2023-12-01,13,1.8,3.4,9.0,0,,
EMP02186,Legal & Compliance,Manager,London,Male,White,2023-08-01,17,3.2,5.0,12.0,0,,
EMP01446,Legal & Compliance,Manager,London,Male,Black / African / Caribbean,2023-08-01,17,3.5,2.1,,0,,
EMP01664,Sales & Commercial,Senior Analyst,Manchester,Male,White,2022-06-30,30,4.2,4.3,11.0,0,,
EMP02025,Legal & Compliance,Analyst,Amsterdam,Non-binary / prefer not to say,White,2023-08-01,17,3.2,2.4,2.0,0,,
EMP01780,Finance,Senior Manager,Dublin,Female,White,2019-11-28,61,4.6,2.8,3.0,0,,
EMP01627,Operations,Analyst,Lagos,Male,Other / prefer not to say,2024-12-01,1,3.6,3.1,,1,Better opportunity,2025-01-31
EMP02113,Sales & Commercial,Senior Analyst,Lagos,Male,Black / African / Caribbean,2022-07-31,29,3.9,4.0,5.0,0,,
EMP02102,Marketing,Senior Analyst,Amsterdam,Male,White,2022-06-30,30,2.6,3.8,11.0,0,,
EMP01269,Sales & Commercial,Senior Manager,Dublin,Female,Mixed / Multiple ethnic groups,2020-11-28,49,3.2,3.3,7.0,0,,
EMP01930,Sales & Commercial,Senior Analyst,Dublin,Male,Mixed / Multiple ethnic groups,2023-12-31,12,4.6,2.6,,0,,
EMP02148,Finance,Senior Analyst,Manchester,Male,White,2022-11-30,25,3.2,4.3,8.0,0,,
EMP02120,Technology,Senior Analyst,London,Female,Black / African / Caribbean,2023-08-01,17,3.6,3.0,10.0,0,,
EMP01012,Marketing,Senior Analyst,London,Male,Asian / Asian British,2022-10-30,26,2.2,2.5,4.0,1,Work-life balance,2023-04-22
EMP01115,Finance,Senior Analyst,Manchester,Non-binary / prefer not to say,White,2024-12-01,1,3.3,1.7,6.0,1,Redundancy,2025-01-30
EMP01844,Marketing,Analyst,Dublin,Male,White,2024-12-01,1,3.7,3.1,6.0,0,,
EMP01353,Finance,Senior Manager,London,Non-binary / prefer not to say,Mixed / Multiple ethnic groups,2019-09-28,63,3.2,2.6,7.0,0,,
EMP01953,technology,Manager,Amsterdam,Male,White,2022-06-30,30,,4.0,8.0,0,,
EMP01774,Sales & Commercial,Senior Analyst,London,Male,Black / African / Caribbean,2022-06-30,30,2.5,4.5,13.0,0,,
EMP01691,Sales & Commercial,Analyst,Manchester,Female,White,2023-04-01,21,3.4,3.9,17.0,0,,
EMP01791,TECHNOLOGY,Manager,London,Male,White,2021-05-30,43,3.7,2.2,5.0,0,,
EMP01532,Marketing,Manager,Dublin,Male,White,2021-08-29,40,3.9,3.6,14.0,0,,
EMP01868,Technology,Analyst,Manchester,Male,Asian / Asian British,2023-08-31,16,4.0,4.0,9.0,0,,
EMP01170,Operations,Analyst,Lagos,Male,White,2024-12-01,1,3.3,4.5,4.0,0,,
EMP01240,Technology,Manager,Dublin,,Mixed / Multiple ethnic groups,2022-01-29,35,3.6,3.0,10.0,0,,
EMP02185,Technology,Senior Analyst,London,Male,White,2022-07-31,29,4.5,2.0,11.0,0,,
EMP01074,Customer Success,Analyst,Dublin,Male,White,2024-12-01,1,3.7,3.6,1.0,0,,
EMP02087,Finance,Director,London,Male,White,2020-01-28,59,4.6,1.9,0.0,0,,
EMP01762,Sales & Commercial,Senior Analyst,London,Female,Other / prefer not to say,2021-06-29,42,3.6,2.9,22.0,0,,
EMP01741,Operations,Analyst,London,Male,White,2024-05-01,8,3.4,2.8,11.0,0,,
EMP01751,Technology,Analyst,Manchester,Female,White,2023-12-31,12,3.6,3.2,6.0,0,,
EMP01742,Sales & Commercial,Senior Analyst,Lagos,Male,Black / African / Caribbean,2023-08-31,16,3.4,3.7,12.0,1,Better opportunity,2024-10-12
EMP01831,Sales & Commercial,Analyst,Manchester,Female,Asian / Asian British,2024-08-01,5,3.3,4.1,9.0,0,,
EMP01048,Operations,Analyst,London,Male,White,2024-12-01,1,3.4,3.3,3.0,0,,
EMP01763,Sales & Commercial,Senior Manager,London,Female,White,2020-02-27,58,4.0,4.8,3.0,0,,
EMP01592,Finance,Manager,Amsterdam,Female,White,2021-10-29,38,4.1,3.7,7.0,0,,
EMP01808,Legal & Compliance,Manager,Dublin,Male,Mixed / Multiple ethnic groups,2021-03-30,45,2.8,2.3,10.0,1,Better opportunity,2022-01-12
EMP02084,People & Culture,Analyst,Lagos,Male,Other / prefer not to say,2023-07-01,18,3.4,1.8,10.0,0,,
EMP01506,Technology,Analyst,London,Female,White,2022-12-30,24,2.9,2.3,12.0,0,,
EMP02045,People & Culture,Senior Manager,Lagos,Female,Mixed / Multiple ethnic groups,2020-02-27,58,3.8,2.8,9.0,0,,
EMP01653,Operations,Senior Manager,London,Male,White,2019-10-28,62,4.7,3.0,4.0,0,,
EMP01193,Legal & Compliance,Analyst,Manchester,Female,White,2023-08-31,16,4.2,4.0,8.0,0,,
EMP01245,Technology,Senior Manager,London,Male,Black / African / Caribbean,2019-05-29,67,3.5,2.8,12.0,0,,
EMP01060,Sales & Commercial,Manager,London,Female,Mixed / Multiple ethnic groups,2022-04-30,32,3.7,4.3,19.0,0,,
EMP01177,Finance,Senior Analyst,Lagos,Female,White,2022-12-30,24,3.7,4.2,11.0,0,,
EMP01450,Technology,Manager,London,Male,White,2022-05-31,31,2.5,2.1,3.0,0,,
EMP01056,Legal & Compliance,Senior Analyst,London,Male,White,2023-10-01,15,3.3,4.0,8.0,0,,
EMP01920,Technology,Senior Manager,Dublin,Male,White,2020-06-28,54,3.1,,6.0,0,,
EMP02093,Finance,Analyst,Amsterdam,Male,White,2024-07-01,6,3.9,4.9,2.0,0,,
EMP02193,Sales & Commercial,Senior Analyst,Manchester,Male,White,2024-08-31,4,4.2,2.1,2.0,0,,
